#Country=Germany
#Region=WESTERN EUROPE
#Population=82422299
#Area (sq. mi.)=357021
#Pop. Density (per sq. mi.)=230,9
#Coastline (coast/area ratio)=0,67
#Net migration=2,18
#Infant mortality (per 1000 births)=4,16
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=667,9
#Arable (%)=33,85
#Crops (%)=0,59
#Other (%)=65,56
#Climate=3
#Birthrate=8,25
#Deathrate=10,62
#Agriculture=0,009
#Industry=0,296
#Service=0,695
indicator	year	value
Ratio of female to male labor force participation rate (%) (national estimate)	1997	70.986744741926
Real effective exchange rate index (2010 = 100)	1997	107.476666666667
Real interest rate (%)	1997	8.84354217752375
Refugee population by country or territory of asylum	1997	1049000.0
Refugee population by country or territory of origin	1997	443.0
Renewable electricity output (% of total electricity output)	1997	4.12100556700127
Renewable energy consumption (% of total final energy consumption)	1997	2.80965062209886
Renewable internal freshwater resources per capita (cubic meters)	1997	1304.32496727516
Renewable internal freshwater resources, total (billion cubic meters)	1997	107.0
Research and development expenditure (% of GDP)	1997	2.1815
Researchers in R&D (per million people)	1997	2875.74074
Revenue, excluding grants (% of GDP)	1997	29.2681107625986
Revenue, excluding grants (current LCU)	1997	575730080000.0
Risk premium on lending (lending rate minus treasury bill rate, %)	1997	5.80833333333333
Rural population	1997	22009929.0
Rural population (% of total population)	1997	26.83
Rural population growth (annual %)	1997	0.37766485850665504
S&P Global Equity Indices (annual % change)	1997	28.022659666039
Scientific and technical journal articles	1997	41414.6
Self-employed, female (% of females employed)	1997	8.10000038146973
Self-employed, male (% of males employed)	1997	13.0
Self-employed, total (% of total employed)	1997	10.8999996185303
Services, etc., value added (% of GDP)	1997	67.3942125731495
Services, etc., value added (annual % growth)	1997	2.14488089866191
Services, etc., value added (constant 2005 US$)	1997	1576352130595.61
Services, etc., value added (constant LCU)	1997	1310720650000.0
Services, etc., value added (current LCU)	1997	1203015000000.0
Services, etc., value added (current US$)	1997	1356885856079.4
Share of tariff lines with international peaks, all products (%)	1997	8.587495
Share of tariff lines with international peaks, manufactured products (%)	1997	0.2100069
Share of tariff lines with international peaks, primary products (%)	1997	27.75367
Share of tariff lines with specific rates, all products (%)	1997	11.2955
Share of tariff lines with specific rates, manufactured products (%)	1997	0.1578368
Share of tariff lines with specific rates, primary products (%)	1997	36.77582
Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment)	1997	44.3
Social contributions (% of revenue)	1997	61.04412011674479
Social contributions (current LCU)	1997	355930000000.0
Stocks traded, total value (% of GDP)	1997	48.122477709713294
Stocks traded, total value (current US$)	1997	1067688300000.0
Stocks traded, turnover ratio of domestic shares (%)	1997	143.312321076593
Subsidies and other transfers (% of expense)	1997	80.57689803359808
Subsidies and other transfers (current LCU)	1997	495000000000.0
Surface area (sq. km)	1997	357030.0
Survival rate to the last grade of primary education, both sexes (%)	1997	96.30461
Survival rate to the last grade of primary education, female (%)	1997	96.85093
Survival rate to the last grade of primary education, male (%)	1997	95.79061
Survival to age 65, female (% of cohort)	1997	89.29604
Survival to age 65, male (% of cohort)	1997	79.02284
Tariff rate, applied, simple mean, all products (%)	1997	3.31
Tariff rate, applied, simple mean, manufactured products (%)	1997	2.11
Tariff rate, applied, simple mean, primary products (%)	1997	9.31
Tariff rate, applied, weighted mean, all products (%)	1997	3.62
Tariff rate, applied, weighted mean, manufactured products (%)	1997	2.87
Tariff rate, applied, weighted mean, primary products (%)	1997	5.58
Tariff rate, most favored nation, simple mean, all products (%)	1997	7.5
Tariff rate, most favored nation, simple mean, manufactured products (%)	1997	5.77
Tariff rate, most favored nation, simple mean, primary products (%)	1997	13.62
Tariff rate, most favored nation, weighted mean, all products (%)	1997	5.79
Tariff rate, most favored nation, weighted mean, manufactured products (%)	1997	5.23
Tariff rate, most favored nation, weighted mean, primary products (%)	1997	7.39
Tax revenue (% of GDP)	1997	10.166794605229
Tax revenue (current LCU)	1997	199990000000.0
Taxes on goods and services (% of revenue)	1997	18.5775267357227
Taxes on goods and services (% value added of industry and services)	1997	6.13465661893883
Taxes on goods and services (current LCU)	1997	108320000000.0
Taxes on income, profits and capital gains (% of revenue)	1997	15.721952325181901
Taxes on income, profits and capital gains (% of total taxes)	1997	45.8372918645932
Taxes on income, profits and capital gains (current LCU)	1997	91670000000.0
Teachers in primary education, both sexes (number)	1997	224517.0
Teachers in secondary education, both sexes (number)	1997	542383.0
Teachers in secondary education, female (number)	1997	267929.0
Technicians in R&D (per million people)	1997	1362.89522
Terms of trade adjustment (constant LCU)	1997	5258795697.837521
Terrestrial and marine protected areas (% of total territorial area)	1997	35.826000889954
Terrestrial protected areas (% of total land area)	1997	35.8122548265057
Theoretical duration of primary education (years)	1997	4.0
Theoretical duration of secondary education (years)	1997	9.0
Total natural resources rents (% of GDP)	1997	0.137902900633018
Total reserves (includes gold, current US$)	1997	105207930249.604
Total reserves minus gold (current US$)	1997	77586693297.8042
Trade (% of GDP)	1997	49.60103503144239
Trademark applications, direct nonresident	1997	15135.0
Trademark applications, direct resident	1997	51081.0
Trademark applications, total	1997	66216.0
Tuberculosis case detection rate (%, all forms)	1997	88.0
Tuberculosis treatment success rate (% of new cases)	1997	54.0
Unemployment with primary education (% of total unemployment)	1997	26.5
Unemployment with primary education, female (% of female unemployment)	1997	26.7000007629395
Unemployment with primary education, male (% of male unemployment)	1997	26.2000007629395
Unemployment with secondary education (% of total unemployment)	1997	56.0
Unemployment with secondary education, female (% of female unemployment)	1997	57.2999992370605
Unemployment with secondary education, male (% of male unemployment)	1997	54.7999992370605
Unemployment with tertiary education (% of total unemployment)	1997	13.3000001907349
Unemployment with tertiary education, female (% of female unemployment)	1997	12.0
Unemployment with tertiary education, male (% of male unemployment)	1997	14.5
Unemployment, female (% of female labor force)	1997	10.6000003814697
Unemployment, female (% of female labor force) (national estimate)	1997	10.6000003814697
Unemployment, male (% of male labor force)	1997	9.19999980926514
Unemployment, male (% of male labor force) (national estimate)	1997	9.30000019073486
Unemployment, total (% of total labor force)	1997	9.80000019073486
Unemployment, total (% of total labor force) (national estimate)	1997	9.89999961853027
Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	1997	9.60000038146973
Unemployment, youth female (% of female labor force ages 15-24) (national estimate)	1997	9.19999980926514
Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	1997	10.6999998092651
Unemployment, youth male (% of male labor force ages 15-24) (national estimate)	1997	12.0
Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	1997	10.1999998092651
Unemployment, youth total (% of total labor force ages 15-24) (national estimate)	1997	10.6999998092651
Urban population	1997	60024842.0
Urban population (% of total)	1997	73.17
Urban population growth (annual %)	1997	0.0616151420322677
Vulnerable employment, female (% of female employment)	1997	5.599999904632571
Vulnerable employment, male (% of male employment)	1997	6.0
Vulnerable employment, total (% of total employment)	1997	5.800000190734861
Wage and salaried workers, female (% of females employed)	1997	91.9000015258789
Wage and salaried workers, total (% of total employed)	1997	89.099998474121
Wage and salary workers, male (% of males employed)	1997	87.0
Water productivity, total (constant 2005 US$ GDP per cubic meter of total freshwater withdrawal)	1997	57.4629844624793
Wholesale price index (2010 = 100)	1997	81.1365050769732
Adjusted net national income (annual % growth)	1998	2.03888740280365
Adjusted net national income (constant 2005 US$)	1998	2200460058670.1
Adjusted net national income (current US$)	1998	1854240885650.17
Adjusted net national income per capita (annual % growth)	1998	2.02343615992943
Adjusted net national income per capita (constant 2005 US$)	1998	26819.4428666342
Adjusted net national income per capita (current US$)	1998	22599.6865054335
Adjusted net savings, excluding particulate emission damage (% of GNI)	1998	10.0392450697893
Adjusted net savings, excluding particulate emission damage (current US$)	1998	223341077218.589
Adjusted savings: carbon dioxide damage (% of GNI)	1998	0.24635692763634498
Adjusted savings: carbon dioxide damage (current US$)	1998	5480653297.74023
Adjusted savings: consumption of fixed capital (% of GNI)	1998	16.610796986331803
Adjusted savings: consumption of fixed capital (current US$)	1998	369537078395.526
Adjusted savings: education expenditure (% of GNI)	1998	4.20221536877924
Adjusted savings: education expenditure (current US$)	1998	93485844866.1579
Adjusted savings: energy depletion (% of GNI)	1998	0.0405229779709295
Adjusted savings: energy depletion (current US$)	1998	901506586.3236741
Adjusted savings: gross savings (% of GNI)	1998	22.73472652
Adjusted savings: mineral depletion (% of GNI)	1998	2.37952415257038e-05
Adjusted savings: mineral depletion (current US$)	1998	529367.9791740279
Adjusted savings: natural resources depletion (% of GNI)	1998	0.0405467732124552
Adjusted savings: net forest depletion (% of GNI)	1998	0.0
Adjusted savings: net forest depletion (current US$)	1998	0.0
Adjusted savings: net national savings (% of GNI)	1998	6.12393340185887
Adjusted savings: net national savings (current US$)	1998	136237921604.474
Adolescent fertility rate (births per 1,000 women ages 15-19)	1998	12.9652
Age dependency ratio (% of working-age population)	1998	46.041772222759704
Age dependency ratio, old (% of working-age population)	1998	23.0373081400735
Age dependency ratio, young (% of working-age population)	1998	23.0044640826861
Agricultural land (% of land area)	1998	49.776517105037
Agricultural land (sq. km)	1998	173730.0
Agricultural machinery, tractors	1998	1072211.0
Agricultural machinery, tractors per 100 sq. km of arable land	1998	902.610489098409
Agricultural raw materials exports (% of merchandise exports)	1998	0.915361125880637
Agricultural raw materials imports (% of merchandise imports)	1998	2.1274898204610904
Agriculture value added per worker (constant 2005 US$)	1998	18022.169396503
Agriculture, value added (% of GDP)	1998	1.02756852506396
Agriculture, value added (annual % growth)	1998	-2.25660228616476
Agriculture, value added (constant 2005 US$)	1998	20202851893.4799
Agriculture, value added (constant LCU)	1998	16564730000.0
Agriculture, value added (current LCU)	1998	18801000000.0
Agriculture, value added (current US$)	1998	20896965655.2184
Air transport, freight (million ton-km)	1998	6233.7998046875
