#Country=France
#Region=WESTERN EUROPE
#Population=60876136
#Area (sq. mi.)=547030
#Pop. Density (per sq. mi.)=111,3
#Coastline (coast/area ratio)=0,63
#Net migration=0,66
#Infant mortality (per 1000 births)=4,26
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=586,4
#Arable (%)=33,53
#Crops (%)=2,07
#Other (%)=64,4
#Climate=4
#Birthrate=11,99
#Deathrate=9,14
#Agriculture=0,022
#Industry=0,214
#Service=0,764
indicator	year	value
Final consumption expenditure (current US$)	2001	1059548993288.59
Final consumption expenditure, etc. (% of GDP)	2001	76.6556888417866
Final consumption expenditure, etc. (annual % growth)	2001	2.15804671581878
Final consumption expenditure, etc. (constant 2005 US$)	2001	1592177751546.57
Final consumption expenditure, etc. (constant LCU)	2001	1374796000000.0
Final consumption expenditure, etc. (current LCU)	2001	1184046000000.0
Final consumption expenditure, etc. (current US$)	2001	1059548993288.59
Fixed broadband subscriptions	2001	601500.0
Fixed broadband subscriptions (per 100 people)	2001	1.00921609764608
Fixed telephone subscriptions	2001	34083938.0
Fixed telephone subscriptions (per 100 people)	2001	57.187130342096204
Food exports (% of merchandise exports)	2001	10.6241778964038
Food imports (% of merchandise imports)	2001	8.26988858464831
Food production index (2004-2006 = 100)	2001	99.35
Food, beverages and tobacco (% of value added in manufacturing)	2001	13.7970645162208
Foreign direct investment, net inflows (% of GDP)	2001	3.6421838630279
Foreign direct investment, net inflows (BoP, current US$)	2001	50342933495.883
Forest area (% of land area)	2001	28.1306728321335
Forest area (sq. km)	2001	154252.0
Forest rents (% of GDP)	2001	0.1194841049492
Fossil fuel energy consumption (% of total)	2001	53.3941214164946
Fuel exports (% of merchandise exports)	2001	2.58405347222953
Fuel imports (% of merchandise imports)	2001	9.62103413206499
GDP (constant LCU)	2001	1806328000000.0
GDP (current LCU)	2001	1544629000000.0
GDP at market prices (constant 2005 US$)	2001	2069715809681.79
GDP at market prices (current US$)	2001	1382218344519.02
GDP deflator (base year varies by country)	2001	85.512099685107
GDP growth (annual %)	2001	1.9544494245925301
GDP per capita (constant 2005 US$)	2001	33732.113224912995
GDP per capita (constant LCU)	2001	29439.433342637796
GDP per capita (current LCU)	2001	25174.277586687098
GDP per capita (current US$)	2001	22527.317750950402
GDP per capita growth (annual %)	2001	1.2151274173553999
GDP per capita, PPP (constant 2011 international $)	2001	35195.9732703248
GDP per capita, PPP (current international $)	2001	27420.9590222577
GDP per person employed (constant 1990 PPP $)	2001	49451.0
GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)	2001	8.288195314935159
GDP per unit of energy use (PPP $ per kg of oil equivalent)	2001	6.45728027901779
GDP, PPP (constant 2011 international $)	2001	2159534501411.8
GDP, PPP (current international $)	2001	1682479601162.01
General government final consumption expenditure (% of GDP)	2001	21.9195030003969
General government final consumption expenditure (annual % growth)	2001	1.07767610970279
General government final consumption expenditure (constant 2005 US$)	2001	469140679242.049
General government final consumption expenditure (constant LCU)	2001	409497000000.0
General government final consumption expenditure (current LCU)	2001	338575000000.0
General government final consumption expenditure (current US$)	2001	302975391498.88104
GHG net emissions/removals by LUCF (Mt of CO2 equivalent)	2001	-54.6707852640659
GNI (constant 2005 US$)	2001	2107055471595.23
GNI (constant LCU)	2001	1838895634961.89
GNI (current LCU)	2001	1572414000000.0
GNI (current US$)	2001	1407081879194.63
GNI growth (annual %)	2001	1.88286995697753
GNI per capita (constant 2005 US$)	2001	34340.6729593231
GNI per capita (constant LCU)	2001	29970.2188470357
GNI per capita (current LCU)	2001	25627.1159723099
GNI per capita growth (annual %)	2001	1.14406700777047
GNI per capita, Atlas method (current US$)	2001	23940.0
GNI per capita, PPP (constant 2011 international $)	2001	35836.472374502795
GNI per capita, PPP (current international $)	2001	27910.0
GNI, Atlas method (current US$)	2001	1469142323665.24
GNI, PPP (constant 2011 international $)	2001	2198833881001.96
GNI, PPP (current international $)	2001	1712744276833.83
Goods and services expense (% of expense)	2001	6.665524459375909
Goods and services expense (current LCU)	2001	44740000000.0
Government expenditure on education as % of GDP (%)	2001	5.41703987121582
Government expenditure per primary student as % of GDP per capita (%)	2001	17.4370899200439
Government expenditure per secondary student as % of GDP per capita (%)	2001	28.190959930419897
Government expenditure per tertiary student as % of GDP per capita (%)	2001	28.861700057983303
Gross capital formation (% of GDP)	2001	22.0726142005621
Gross capital formation (annual % growth)	2001	0.7433337971540941
Gross capital formation (constant 2005 US$)	2001	457168976576.095
Gross capital formation (constant LCU)	2001	412686000000.0
Gross capital formation (current LCU)	2001	340940000000.0
Gross capital formation (current US$)	2001	305091722595.078
Gross domestic income (constant 2005 US$)	2001	1355000000000.0
Gross domestic income (constant LCU)	2001	1808142597868.06
Gross domestic savings (% of GDP)	2001	23.344311158213397
Gross domestic savings (constant LCU)	2001	332998501095.228
Gross domestic savings (current LCU)	2001	360583000000.0
Gross domestic savings (current US$)	2001	322669351230.425
Gross enrolment ratio, pre-primary, both sexes (%)	2001	112.49868774414101
Gross enrolment ratio, pre-primary, female (%)	2001	112.546630859375
Gross enrolment ratio, pre-primary, male (%)	2001	112.45310211181601
Gross enrolment ratio, primary and secondary, gender parity index (GPI)	2001	0.999639987945557
Gross enrolment ratio, primary, both sexes (%)	2001	103.55394744872999
Gross enrolment ratio, primary, female (%)	2001	103.08065795898399
Gross enrolment ratio, primary, gender parity index (GPI)	2001	0.9911100268363949
Gross enrolment ratio, primary, male (%)	2001	104.004913330078
Gross enrolment ratio, secondary, both sexes (%)	2001	105.735000610352
Gross enrolment ratio, secondary, female (%)	2001	106.016181945801
Gross enrolment ratio, secondary, gender parity index (GPI)	2001	1.00522005558014
Gross enrolment ratio, secondary, male (%)	2001	105.466148376465
Gross enrolment ratio, tertiary, both sexes (%)	2001	55.8526191711426
Gross enrolment ratio, tertiary, female (%)	2001	61.3578491210938
Gross enrolment ratio, tertiary, gender parity index (GPI)	2001	1.21484994888306
Gross enrolment ratio, tertiary, male (%)	2001	50.5065994262695
Gross fixed capital formation (% of GDP)	2001	21.4238499989318
Gross fixed capital formation (annual % growth)	2001	2.27485102406592
Gross fixed capital formation (constant 2005 US$)	2001	445184523928.567
Gross fixed capital formation (constant LCU)	2001	400584000000.0
Gross fixed capital formation (current LCU)	2001	330919000000.0
Gross fixed capital formation (current US$)	2001	296124384787.472
Gross national expenditure (% of GDP)	2001	98.72830304234871
Gross national expenditure (constant 2005 US$)	2001	2048502107000.65
Gross national expenditure (constant LCU)	2001	1787482000000.0
Gross national expenditure (current LCU)	2001	1524986000000.0
Gross national expenditure (current US$)	2001	1364640715883.67
Gross national expenditure deflator (base year varies by country)	2001	85.3147612115814
Gross savings (% of GDP)	2001	24.0835037307173
Gross savings (% of GNI)	2001	23.6579414098794
Gross savings (current LCU)	2001	372000782840.741
Gross savings (current US$)	2001	332886606568.896
Gross value added at factor cost (constant 2005 US$)	2001	1862012463961.86
Gross value added at factor cost (constant LCU)	2001	1622861000000.0
Gross value added at factor cost (current LCU)	2001	1390445000000.0
Gross value added at factor cost (current US$)	2001	1244246085011.19
Health expenditure per capita (current US$)	2001	2241.05621637
Health expenditure per capita, PPP (constant 2011 international $)	2001	2728.92500182
Health expenditure, private (% of GDP)	2001	2.10511971436158
Health expenditure, public (% of GDP)	2001	8.10621548532238
Health expenditure, public (% of government expenditure)	2001	15.69061875
Health expenditure, public (% of total health expenditure)	2001	79.38448234
Health expenditure, total (% of GDP)	2001	10.21133507
High-technology exports (% of manufactured exports)	2001	23.487930238240104
High-technology exports (current US$)	2001	55540008753.0
Hospital beds (per 1,000 people)	2001	8.0
Household final consumption expenditure (annual % growth)	2001	2.5450338611252596
Household final consumption expenditure (constant 2005 US$)	2001	1122114887484.01
Household final consumption expenditure (constant LCU)	2001	964394000000.0
Household final consumption expenditure (current LCU)	2001	845471000000.0
Household final consumption expenditure (current US$)	2001	756573601789.7091
Household final consumption expenditure per capita (constant 2005 US$)	2001	18288.1660655579
Household final consumption expenditure per capita growth (annual %)	2001	1.80142923480165
Household final consumption expenditure, etc. (% of GDP)	2001	54.736185841389705
Household final consumption expenditure, etc. (annual % growth)	2001	2.62336770417053
Household final consumption expenditure, etc. (constant 2005 US$)	2001	1122998076638.02
Household final consumption expenditure, etc. (constant LCU)	2001	965299000000.0
Household final consumption expenditure, etc. (current LCU)	2001	845471000000.0
Household final consumption expenditure, etc. (current US$)	2001	756573601789.7091
Household final consumption expenditure, PPP (constant 2011 international $)	2001	1111000321699.54
Household final consumption expenditure, PPP (current international $)	2001	917522181900.264
ICT goods exports (% of total goods exports)	2001	9.0849532274
ICT goods imports (% total goods imports)	2001	10.5145806433
Immunization, DPT (% of children ages 12-23 months)	2001	97.0
Immunization, measles (% of children ages 12-23 months)	2001	85.0
Import value index (2000 = 100)	2001	97.1918113528
Import volume index (2000 = 100)	2001	98.34342243969999
Imports of goods and services (% of GDP)	2001	26.5224853346661
Imports of goods and services (annual % growth)	2001	2.3719866100595497
Imports of goods and services (constant 2005 US$)	2001	508311437032.53
Imports of goods and services (constant LCU)	2001	430897000000.0
Imports of goods and services (current LCU)	2001	409674000000.0
Imports of goods and services (current US$)	2001	366598657718.12103
Improved sanitation facilities (% of population with access)	2001	98.7
Improved sanitation facilities, rural (% of rural population with access)	2001	98.9
Improved sanitation facilities, urban (% of urban population with access)	2001	98.6
Improved water source (% of population with access)	2001	100.0
Improved water source, rural (% of rural population with access)	2001	100.0
Improved water source, urban (% of urban population with access)	2001	100.0
Incidence of tuberculosis (per 100,000 people)	2001	12.0
Industry, value added (% of GDP)	2001	22.909572115401897
Industry, value added (annual % growth)	2001	2.46833473284909
Industry, value added (constant 2005 US$)	2001	404124091953.479
Industry, value added (constant LCU)	2001	349001000000.0
Industry, value added (current LCU)	2001	318545000000.0
Industry, value added (current US$)	2001	285051454138.70197
